text,label,document_type,domain,source_document,source_section,quality,comment,candidate_id,project_id,original_role_gold,original_sub_role_gold,context_before,context_after,review_priority,label_before_correction,correction_reason
L’apprentissage en suivant une approche « par morceaux » semble plus efficace en termes de temps d’entraînement que de lancer directement l’IA dans un environnement complet et complexe.,vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,limite_incertitude,good,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,4cb33b9d1ac42048,projet_12_,limite,incertitude_ou_validation_insuffisante,Des investigations sont nécessaires afin d’évaluer également le surcout.,"Des résultats préliminaires suggèrent que cette méthode peut accélérer le processus d’apprentissage, mais il est nécessaire de mener des tests plus approfondis pour confirmer ces observations.",LOW,vrai_verrou_rd,
Notre seconde approche est de morceler l’entrainement en différente phases avec une difficulté incrémentale.,vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,,good,from role_gold=verrou | sub_role= | status=to_review,f7bff1f241ed9a72,projet_12_,verrou,,Le réseau de neurone a appris ce qu’il devait apprendre dans cette configuration.,Tout d’abord on entraine une IA dans un environnement sans vent puis on l’entraine à nouveau dans un environnement avec du vent.,HIGH,vrai_verrou_rd,
"Nous avons donc décidé d’aborder le problème d’une autre manière, nous allons modéliser la limite physique imposé par le réacteur.",vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,,good,from role_gold=verrou | sub_role= | status=to_review,889e0949e170f27c,projet_12_,verrou,,Nous n’avons pas été satisfait par les résultats de cette approche.,La sortie du réseau de neurone sera laissée telle quelle cependant à chaque pas de temps nous allons caper la valeur de la nouvelle poussée à celle de l’ancienne plus ou moins 0.05.,HIGH,vrai_verrou_rd,
"Nous regroupons sous le verrou “Reality gap” l’ensemble des choix que nous ferons pour tenter de réduire cet écart, lever le verrou entre condition simulée et les résultats finaux dans la réalité.",vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,verrou_technique,good,from role_gold=verrou | sub_role=complexite_ou_manque_maitrise | status=auto_corrected,93a752e99c44114f,projet_12_,verrou,complexite_ou_manque_maitrise,Il est inenvisageable à ce stade d’imaginer une simulation numérique si performante que nous pourrions la considérer comme “parfaite”.,La performance du modèle d’IA générée est logiquement liée à cet écart.,LOW,vrai_verrou_rd,
Partenariat avec Hippocampus R&D afin d’obtenir les limites techniques du mini-APTERROS.,vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,,good,from role_gold=verrou | sub_role= | status=to_review,2d4cdb7ca1668a7a,projet_12_,verrou,,,,HIGH,vrai_verrou_rd,
Schéma technique du mini-APTERROS Matrice d’Inertie du mini-APTERROS Pour limiter l’évolution de la poussée nous avons essayé plusieurs méthodes.,vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,,good,from role_gold=verrou | sub_role= | status=to_review,194e467efe1e6fdb,projet_12_,verrou,,"De plus les informations mécaniques (matrice d’inertie, taille, etc) telles qu’illustrées dans les et .",Tout d’abord nous avons voulu récompenser l’algorithme dès que la poussée du réacteur ne variait pas de plus de 0.05 et mis en place une pénalité dès que la variation était trop forte.,HIGH,vrai_verrou_rd,
Évolution de la poussée sans contraintes physiques Nous décidons alors d’intégrer une limite physique sur la poussée.,vrai_verrou_rd,raw,to_detect_by_nlp,DT_AI-GUIDANCE_2024-FR-v1.docx,,good,from role_gold=verrou | sub_role= | status=to_review,b800227d2224fd24,projet_12_,verrou,,On observe alors que durant le scénario le moteur est allumé/éteint un nombre conséquent de fois ce qui n’est pas possible physiquement.,C’est actuellement le paramètre physique dont l’amélioration aura un impact le plus significatif sur la fidélité de la simulation.,HIGH,vrai_verrou_rd,
"Sur l’utilisation de ces modèles pour la génération de tests logiciel les publications récentes pointent sur des verrous ou perspectives de recherche : Obtenir haut niveau de « coverage » pour les testsing, Problème de test oracle, Evaluations rigoureuse, Applications des LLMs dans des applications du monde réel.",vrai_verrou_rd,raw,to_detect_by_nlp,Demarche Experimentale.docx,,good,from role_gold=verrou | sub_role= | status=to_review,a24d2c88873efb23,projet_11_,verrou,,"De cette façon, nous trouvons des approches différentes comment des techniques search-based, constraint-based ou random-based et plus récemment avec l’essor des modèles d’IA, des approches basés sur l’utilisation des « Large Language Models » ou LLMs.",Le projet cherche à explorer l’utilisation de modèles de IA générative (ou LLM’s) pour : La génération de jeux de données pour des tests : Générer les données utilisées pour exécuter les tests et effectuer des tests de charges et corner cases.,HIGH,vrai_verrou_rd,
Verrou 1 : Comportement mécanique des connexions bois/béton (goujons Tecnaria) sous séisme.,vrai_verrou_rd,raw,to_detect_by_nlp,Document 01-A1 BS Pirmil_IlotA1_Récap Copilot.docx,,good,from role_gold=verrou | sub_role= | status=to_review,432d802155077639,projet_20_,verrou,,,"Verrou 2 : Formulation terre/chanvre sans chaux, stabilité mécanique et hygrométrique.",HIGH,vrai_verrou_rd,
"Verrou 2 : Formulation terre/chanvre sans chaux, stabilité mécanique et hygrométrique.",vrai_verrou_rd,raw,to_detect_by_nlp,Document 01-A1 BS Pirmil_IlotA1_Récap Copilot.docx,,good,from role_gold=verrou | sub_role= | status=to_review,06906ebda92f0afe,projet_20_,verrou,,Verrou 1 : Comportement mécanique des connexions bois/béton (goujons Tecnaria) sous séisme.,"Incertitudes : Performance thermique réelle des mélanges, faisabilité industrielle hors site. [TABLEAU] | Verrou | Description | Impact | | ------ | ------------------------------------------------------- | ---------------------------------------------------- | | 1 | Résistance mécanique des goujons bois/béton sous séisme | Conditionne la sécurité structurelle | | 2 | Formulation terre/chanvre sans chaux | Conditionne la faisabilité des façades préfabriquées |",HIGH,vrai_verrou_rd,
"De ce fait, plusieurs verrous scientifiques et techniques doivent être surmontés pour développer un modèle fiable et pertinent.",vrai_verrou_rd,raw,to_detect_by_nlp,Dossier agrément_Vet4Science_2025-03-18.docx,,good,from role_gold=verrou | sub_role= | status=to_review,1d4bd469c8adf0e3,projet_3_,verrou,,La mise en place d’un modèle du SOPK est un défi complexe en raison de la nature multifactorielle et hétérogène de cette pathologie.,La physiopathologie du SOPK est complexe.,HIGH,vrai_verrou_rd,
"Le principal processus physiopathologique du SOPK n’a pas encore été identifié en raison de son étiologie multifactorielle (environnement, épigénétique et facteurs génétiques).",vrai_verrou_rd,raw,to_detect_by_nlp,Dossier agrément_Vet4Science_2025-03-18.docx,limite_incertitude,good,from role_gold=limite | sub_role=incertitude_ou_validation_insuffisante | status=auto_corrected,62646ee66bc4dfb3,projet_3_,limite,incertitude_ou_validation_insuffisante,Figure : Physiopathologie du SOPK.,"Cependant, les deux causes les plus souvent avancées sont le dysfonctionnement du métabolisme de l’insuline et l’hyperandrogénie.",LOW,vrai_verrou_rd,
"Cette difficulté passée, nous avons pu proposer plusieurs formulations de viscosité variable en jouant sur la proportion du stabilisateur.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,4c0507ae72f4b048,projet_2_,verrou,,"A noter que la viscosité du produit obtenu était bien supérieure, sous l’action du stabilisateur An.","Plus la teneur en stabilisateur était importante, plus la viscosité obtenue était élevée, et inversement.",HIGH,vrai_verrou_rd,
"Dans le cadre de ce nouveau projet, nous ajoutions donc plusieurs difficultés majeures : Développer une formulation détergente intégrant un stabilisateur de mousse Pour générer une mousse épaisse, avec un fort pouvoir de recouvrement et une stabilité dans le temps importante, nous avons remarqué qu’il était indispensable d’ajouter à la formulation détergente un autre composant : le stabilisateur de mousse.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,0c525d5d00d4e2b1,projet_2_,verrou,,"Au lancement du projet en 2024, nous savions donc déjà qu’il n’est pas simple de faire coexister durablement ces différents composants (enzymes, tensioactifs, chélatants, acides-bases) dans un seul et même produit.","En effet, l’ajout d’un stabilisateur de mousse dans une formulation contenant des tensioactifs peut améliorer la tenue et l’épaisseur de la mousse, mais pose plusieurs défis.",HIGH,vrai_verrou_rd,
"Dès les premières tentatives, nous avons rencontrés des difficultés lors du mode opératoire de fabrication, pourtant à l’échelle du laboratoire.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,e59510bd661af662,projet_2_,verrou,,Nous avons commencé par travailler avec le stabilisateur An.,"Le stabilisateur provoqua la formation de grumeaux gélatineux quelques soit la vitesse d’agitation, la vitesse d’ajout, la température, la quantités ou bien la position dans l’ordre des ingrédients.",HIGH,vrai_verrou_rd,
Définition d’un test virucide et adapté au SARS-CoV2 Le second verrou concerne la définition d’un test virucide adapté au SARS-CoV2.,vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,ebef5bbf59f8a832,projet_2_,verrou,,II.5.2.,"En effet, ce virus, apparu en 2020, a fait l’objet d’intenses recherches dans les premiers mois qui ont suivi son émergence et les laboratoires de recherche ont été confrontés très tôt aux problèmes de son amplification in vitro.",HIGH,vrai_verrou_rd,
"Développer une formulation compatible avec un choix très limité de pulvérisateur portatif Pour finir, la dernière difficulté impacte directement les problématiques évoquées précédemment : le choix du pulvérisateur.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,verrou_technique,good,from role_gold=verrou | sub_role=verrou_technique | status=auto_corrected,dd4abf40c24f3256,projet_2_,verrou,verrou_technique,Il sera donc important de bien sélectionner et doser le stabilisateur et de tester soigneusement la formulation pour garantir un équilibre entre praticité et performance.,"En effet, nous souhaitons proposer le produit avec un pulvérisateur adapté.",LOW,vrai_verrou_rd,
"En revanche, elle reste dépendante d’une source d’eau, ce qui limite son autonomie.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,f942c9a5131eae97,projet_2_,verrou,,"Cette solution garantit une utilisation rapide et sécurisée, tout en améliorant la reproductibilité du mélange.","De plus, elle ne résout pas complètement la problématique du transport des bacs, toujours lourds et encombrants.",HIGH,vrai_verrou_rd,
"Ils amorcent la dégradation des matières organiques, limitent l’adhérence des souillures, et permettent ainsi de réduire l’intensité des étapes de nettoyage manuel, ce qui favorise à la fois l'efficacité du traitement et la sécurité du personnel.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,5018647395030847,projet_2_,verrou,,"Sur le plan théorique, les produits détergents utilisés en prétrempage, souvent à base d’enzymes ou de tensioactifs, présentent plusieurs avantages.","En améliorant la préparation des dispositifs dès leur sortie de la salle d’opération, ils participent à la qualité globale du circuit de stérilisation.",HIGH,vrai_verrou_rd,
"La difficulté réside dans le fait qu’une mousse stable plusieurs heures est la plupart du temps difficile à rincer, en raison notamment des stabilisateurs de mousse qui ont tendance à épaissir et donner une texture collante à la mousse.",vrai_verrou_rd,raw,to_detect_by_nlp,FB Product_DT 2024 (client).docx,,good,from role_gold=verrou | sub_role= | status=to_review,26213d488679f0c5,projet_2_,verrou,,"Si le produit de prétrempage liquide est remplacé par une mousse, cette mousse devra être facile à rincer à l’eau.",Il sera donc important de bien sélectionner et doser le stabilisateur et de tester soigneusement la formulation pour garantir un équilibre entre praticité et performance.,HIGH,vrai_verrou_rd,
